"","date","cumTime","centerE","centerN"
"2946",2012-02-10,26833.7164799999,10.198,-1.216
"2947",2012-02-10,26838.7331999999,10.319,-2.905
"2948",2012-02-11,26842.7164799999,9.349,-3.224
"2949",2012-02-11,26857.7332799999,9.355,-3.24
"2950",2012-02-11,26862.7166399999,10.387,-2.284
"2951",2012-02-12,26871.7331999999,9.141,-4.054
"2952",2012-02-12,26876.73336,9.347,-3.223
"2953",2012-02-12,26881.7332799999,9.331,-3.257
"2954",2012-02-12,26886.7166399999,9.37,-3.201
"2955",2012-02-13,26890.7332799999,9.364,-3.21
"2956",2012-02-13,26895.75,9.354,-3.242
"2957",2012-02-13,26900.73336,9.348,-3.236
"2958",2012-02-13,26905.7332799999,9.349,-3.251
"2959",2012-02-13,26910.69984,9.766,-3.677
"2960",2012-02-14,26914.6999199999,10.869,-3.786
"2961",2012-02-14,26919.69984,10.906,-3.693
"2962",2012-02-14,26924.7165599999,10.719,-3.659
"2963",2012-02-14,26926.6166399998,10.705,-3.678
"2964",2012-02-14,26927.13336,10.702,-3.667
"2965",2012-02-14,26927.66664,10.705,-3.67
"2966",2012-02-14,26928.1833599999,10.709,-3.68
"2967",2012-02-14,26934.69984,11.426,-3.602
"2968",2012-02-15,26938.6999199999,10.174,-2.193
"2969",2012-02-15,26947.8998399999,10.497,-2.075
"2970",2012-02-15,26953.7332799999,10.473,-2.177
"2971",2012-02-15,26958.69984,9.529,-2.219
"2972",2012-02-16,26962.7164799999,9.989,-1.6
"2973",2012-02-16,26967.7331999999,10.001,-1.661
"2974",2012-02-16,26972.6999999999,10.493,-2.121
"2975",2012-02-16,26980.7498399999,10.557,-1.835
"2976",2012-02-16,26981.25,10.374,-1.72
"2977",2012-02-16,26981.7664799999,10.451,-2.065
"2978",2012-02-16,26982.69984,10.127,-2.304
"2979",2012-02-17,26986.7332799999,10.331,-2.286
"2980",2012-02-17,26996.6999999999,10.557,-2.002
"2981",2012-02-17,26997.2498399999,10.481,-1.997
"2982",2012-02-17,27001.7164799999,10.496,-2.078
"2983",2012-02-17,27006.69984,10.319,-2.567
"2984",2012-02-18,27010.7164799999,10.129,-3.132
"2985",2012-02-18,27015.69984,11.124,-3.755
"2986",2012-02-18,27020.6999999999,11.25,-3.745
"2987",2012-02-19,27034.6999199999,11.134,-3.753
"2988",2012-02-19,27044.6999999999,11.122,-3.749
"2989",2012-02-19,27054.7166399999,11.219,-3.616
"2990",2012-02-20,27058.6999199999,11.117,-3.751
"2991",2012-02-20,27063.69984,11.122,-3.755
"2992",2012-02-20,27068.6999999999,11.122,-3.744
"2993",2012-02-20,27078.69984,11.122,-3.752
"2994",2012-02-21,27082.7164799999,11.127,-3.747
"2995",2012-02-21,27100.54992,11.202,-3.648
"2996",2012-02-21,27101.0666399999,11.182,-3.66
"2997",2012-02-21,27101.5665599999,11.166,-3.697
"2998",2012-02-21,27102.06648,11.171,-3.696
"2999",2012-02-21,27102.69984,11.133,-3.742
"3000",2012-02-22,27106.7164799999,11.121,-3.755
"3001",2012-02-22,27111.75,10.705,-3.807
"3002",2012-02-22,27121.7164799999,10.685,-3.698
"3003",2012-02-22,27126.69984,11.128,-3.749
"3004",2012-02-23,27130.7332799999,11.119,-3.755
"3005",2012-02-23,27135.69984,11.126,-3.755
"3006",2012-02-23,27140.7165599999,10.774,-4.012
"3007",2012-02-23,27145.7164799999,10.764,-3.981
"3008",2012-02-23,27150.7166399999,11.17,-3.69
"3009",2012-02-24,27154.7164799999,11.154,-3.844
"3010",2012-02-24,27159.69984,11.177,-3.668
"3011",2012-02-24,27164.7165599999,10.899,-4.043
"3012",2012-02-24,27174.7166399999,10.896,-4.105
"3013",2012-02-25,27178.6999199999,10.895,-4.127
"3014",2012-02-25,27183.69984,10.9,-4.126
"3015",2012-02-25,27188.7165599999,10.898,-4.13
"3016",2012-02-25,27193.7498399999,10.899,-4.115
"3017",2012-02-25,27198.69984,10.88,-4.102
"3018",2012-02-26,27202.7164799999,10.897,-4.127
"3019",2012-02-26,27210.7665599998,10.878,-4.106
"3020",2012-02-26,27211.28328,10.891,-4.111
"3021",2012-02-26,27211.7999999999,10.88,-4.097
"3022",2012-02-26,27212.29992,10.883,-4.097
"3023",2012-02-26,27217.7164799999,10.898,-4.13
"3024",2012-02-26,27222.7166399999,10.9,-4.128
"3025",2012-02-27,27226.6999199999,10.898,-4.128
"3026",2012-02-27,27231.7166399999,10.9,-4.132
"3027",2012-02-27,27236.7165599999,10.898,-4.132
"3028",2012-02-27,27241.7164799999,10.895,-4.119
"3029",2012-02-27,27246.7331999999,10.72,-3.657
"3030",2012-02-28,27270.7166399999,9.691,-1.742
"3031",2012-02-29,27274.7164799999,9.713,-1.888
"3032",2012-02-29,27279.7166399999,9.718,-1.89
"3033",2012-02-29,27284.7165599999,10.205,-1.107
"3034",2012-02-29,27291.3998399999,10.205,-1.089
"3035",2012-02-29,27291.91656,10.204,-1.092
"3036",2012-02-29,27292.4332799999,10.2,-1.093
"3037",2012-02-29,27292.9332,9.949,-1.413
"3038",2012-02-29,27294.69984,9.721,-1.884
"3039",2012-03-01,27298.6999199999,9.651,-1.591
"3040",2012-03-01,27303.69984,9.773,-1.425
"3041",2012-03-01,27308.7165599999,10.15,-1.197
"3042",2012-03-01,27313.6999199999,10.12,-1.189
"3043",2012-03-01,27315.0832799999,10.113,-1.179
"3044",2012-03-01,27315.6165599999,10.124,-1.183
"3045",2012-03-01,27316.1164799999,10.115,-1.191
"3046",2012-03-01,27316.6331999999,9.885,-1.368
"3047",2012-03-01,27318.7331999999,9.814,-1.421
"3048",2012-03-02,27322.7164799999,9.742,-1.405
"3049",2012-03-02,27327.7331999999,9.743,-1.374
"3050",2012-03-02,27332.7165599999,10.125,-1.207
"3051",2012-03-02,27340.4332799999,10.123,-1.198
"3052",2012-03-02,27340.9332,10.08,-1.216
"3053",2012-03-02,27341.4499199999,9.745,-1.41
"3054",2012-03-02,27342.69984,9.743,-1.396
"3055",2012-03-03,27346.7164799999,9.743,-1.4
"3056",2012-03-03,27351.7331999999,9.782,-1.361
"3057",2012-03-03,27361.7164799999,10.155,-1.116
"3058",2012-03-03,27362.7499199999,10.132,-1.164
"3059",2012-03-03,27363.81648,10.124,-1.197
"3060",2012-03-03,27364.3331999999,10.114,-1.194
"3061",2012-03-03,27366.69984,9.746,-1.407
"3062",2012-03-04,27370.7332799999,9.742,-1.401
"3063",2012-03-04,27375.7166399999,10.384,-1.653
"3064",2012-03-04,27380.6999999999,10.373,-1.651
"3065",2012-03-04,27385.7332799999,10.269,-1.684
"3066",2012-03-04,27390.7166399999,10.093,-1.448
"3067",2012-03-05,27394.7164799999,10.302,-1.612
"3068",2012-03-05,27399.69984,10.161,-1.405
"3069",2012-03-05,27414.7166399999,10.42,-2.038
"3070",2012-03-06,27418.7164799999,10.405,-2.141
"3071",2012-03-06,27422.14992,10.413,-2.15
"3072",2012-03-06,27422.66664,10.443,-2.131
"3073",2012-03-06,27423.1833599999,10.444,-2.127
"3074",2012-03-06,27423.69984,10.446,-2.126
"3075",2012-03-06,27438.69984,10.541,-2.348
"3076",2012-03-07,27447.7166399999,10.395,-3.247
"3077",2012-03-07,27452.7165599999,10.637,-2.221
"3078",2012-03-07,27457.6999199999,10.498,-2.07
"3079",2012-03-07,27459.8831999999,10.523,-2.363
"3080",2012-03-07,27460.39992,10.466,-2.257
"3081",2012-03-07,27460.91664,10.175,-2.201
"3082",2012-03-07,27461.41656,10.122,-2.123
"3083",2012-03-07,27462.69984,9.808,-1.431
"3084",2012-03-08,27466.6999199999,9.909,-1.054
"3085",2012-03-08,27476.4664799999,10.582,-1.984
"3086",2012-03-08,27477,10.588,-1.989
"3087",2012-03-09,27490.7164799999,10.969,-2.463
"3088",2012-03-09,27495.69984,10.45,-2.121
"3089",2012-03-09,27505.7164799999,10.582,-1.996
"3090",2012-03-09,27510.7166399999,10.442,-2.051
"3091",2012-03-10,27514.6999199999,10.035,-2.228
"3092",2012-03-10,27519.7166399999,9.668,-1.855
"3093",2012-03-10,27524.6999999999,10.142,-1.601
"3094",2012-03-10,27529.6999199999,10.213,-1.492
"3095",2012-03-10,27534.69984,9.656,-1.856
"3096",2012-03-11,27538.6999199999,9.651,-1.856
"3097",2012-03-11,27543.69984,9.663,-1.857
"3098",2012-03-11,27548.6999999999,9.653,-1.853
"3099",2012-03-11,27553.6999199999,9.653,-1.85
"3100",2012-03-11,27558.69984,9.854,-1.856
"3101",2012-03-12,27562.6999199999,9.657,-1.857
"3102",2012-03-12,27567.69984,9.657,-1.856
"3103",2012-03-12,27578.19984,10.589,-1.76
"3104",2012-03-12,27578.73336,10.605,-1.877
"3105",2012-03-12,27582.7166399999,9.663,-1.862
"3106",2012-03-13,27586.6999199999,9.695,-1.85
"3107",2012-03-13,27591.7166399999,9.662,-1.854
"3108",2012-03-13,27601.66656,9.978,-0.972
"3109",2012-03-13,27602.1832799999,9.994,-1.04
"3110",2012-03-13,27602.6999999999,10.09,-1.033
"3111",2012-03-13,27606.7166399999,9.66,-1.848
"3112",2012-03-14,27610.7164799999,9.693,-1.848
"3113",2012-03-14,27615.7166399999,9.855,-1.866
"3114",2012-03-14,27624.2832,10.632,-1.886
"3115",2012-03-14,27624.81648,10.63,-1.879
"3116",2012-03-14,27630.69984,9.745,-1.904
"3117",2012-03-15,27634.6999199999,9.683,-1.849
"3118",2012-03-15,27639.7331999999,9.656,-1.853
"3119",2012-03-15,27644.73336,10.801,-1.848
"3120",2012-03-15,27651.2999999999,10.769,-1.806
"3121",2012-03-15,27651.8498399999,10.771,-1.817
"3122",2012-03-15,27652.3665599999,10.759,-1.808
"3123",2012-03-15,27654.69984,9.756,-1.797
"3124",2012-03-16,27658.6999199999,9.689,-1.86
"3125",2012-03-16,27663.7166399999,9.662,-1.858
"3126",2012-03-16,27668.73336,10.338,-1.972
"3127",2012-03-16,27673.7164799999,10.343,-1.975
"3128",2012-03-16,27678.69984,9.747,-1.881
"3129",2012-03-17,27682.6999199999,10.202,-2.071
"3130",2012-03-17,27687.69984,9.659,-1.852
"3131",2012-03-17,27692.6999999999,10.337,-1.938
"3132",2012-03-17,27696.75,10.348,-1.996
"3133",2012-03-17,27697.2664799999,10.354,-1.969
"3134",2012-03-17,27697.76664,10.349,-1.983
"3135",2012-03-17,27702.69984,10.304,-2.036
"3136",2012-03-18,27706.7164799999,10.442,-2.123
"3137",2012-03-18,27711.69984,10.546,-2.547
"3138",2012-03-18,27716.7499199999,10.585,-2.053
"3139",2012-03-18,27721.7164799999,10.58,-1.997
"3140",2012-03-18,27726.69984,10.74,-2.417
"3141",2012-03-19,27730.7164799999,8.174,-1.301
"3142",2012-03-19,27743.3831999999,10.656,-2.336
"3143",2012-03-19,27743.89992,10.49,-2.132
"3144",2012-03-19,27750.7166399999,8.968,-1.694
"3145",2012-03-20,27754.6999199999,8.767,-1.587
"3146",2012-03-20,27759.69984,8.824,-1.458
"3147",2012-03-20,27764.6999999999,9.96,-0.469
"3148",2012-03-20,27769.6999199999,9.96,-0.466
"3149",2012-03-20,27774.69984,8.819,-1.344
"3150",2012-03-21,27778.7164799999,9.182,-0.954
"3151",2012-03-21,27783.7331999999,9.497,-0.726
"3152",2012-03-21,27788.73336,9.914,-0.492
"3153",2012-03-21,27793.6999199999,9.992,-0.452
"3154",2012-03-21,27798.7166399999,11.326,-0.785
"3155",2012-03-22,27802.6999199999,12.702,-0.877
"3156",2012-03-22,27807.7331999999,11.198,-0.617
"3157",2012-03-22,27812.6999999999,10.55,-0.457
"3158",2012-03-22,27817.7164799999,10.495,-0.433
"3159",2012-03-22,27822.7331999999,9.487,0.033
"3160",2012-03-23,27826.6999199999,8.038,-0.907
"3161",2012-03-23,27831.7166399999,8.729,0.266
"3162",2012-03-23,27843.15,9.911,0.097
"3163",2012-03-23,27843.6664799998,9.91,0.094
"3164",2012-03-23,27844.1832,10.009,-0.2
"3165",2012-03-23,27844.7164799999,10.448,-0.225
"3166",2012-03-23,27846.69984,9.24,-1.105
"3167",2012-03-24,27850.7332799999,8.346,-0.443
"3168",2012-03-24,27855.69984,7.793,-1.677
"3169",2012-03-24,27867.2164799999,9.907,0.071
"3170",2012-03-24,27867.7166399999,9.933,0.041
"3171",2012-03-24,27870.7166399999,10.195,-1.121
"3172",2012-03-25,27874.7164799999,10.157,-1.477
"3173",2012-03-25,27884.7165599999,10.66,-2.13
"3174",2012-03-25,27889.0665599999,10.664,-2.145
"3175",2012-03-25,27889.5832799999,10.655,-2.139
"3176",2012-03-25,27890.0999999999,10.661,-2.145
"3177",2012-03-25,27890.5999199999,10.666,-2.142
"3178",2012-03-25,27894.69984,10.828,-2.323
"3179",2012-03-26,27898.7164799999,10.839,-2.318
"3180",2012-03-26,27903.69984,10.822,-2.281
"3181",2012-03-26,27908.73336,10.828,-2.217
"3182",2012-03-26,27913.38336,10.71,-2.02
"3183",2012-03-26,27913.8998399999,10.704,-2.027
"3184",2012-03-26,27914.4,10.727,-2.033
"3185",2012-03-26,27914.9164799998,10.701,-2.177
"3186",2012-03-26,27918.69984,10.83,-2.326
"3187",2012-03-27,27922.7164799999,10.829,-2.33
"3188",2012-03-27,27927.7331999999,10.82,-2.32
"3189",2012-03-27,27932.6999999999,10.645,-2.16
"3190",2012-03-27,27937.7164799999,10.673,-2.143
"3191",2012-03-27,27942.69984,10.84,-2.32
"3192",2012-03-28,27946.7332799999,10.847,-2.34
"3193",2012-03-28,27951.7331999999,10.611,-2.099
"3194",2012-03-28,27961.6999199999,10.674,-2.075
"3195",2012-03-28,27966.69984,11.12,-2.375
"3196",2012-03-29,27970.6999199999,11.183,-2.401
"3197",2012-03-29,27975.7166399999,11.168,-2.415
"3198",2012-03-29,27985.7332799999,10.629,-2.061
"3199",2012-03-29,27990.7166399999,11.157,-2.42
"3200",2012-03-30,27994.6999199999,11.169,-2.419
"3201",2012-03-30,27999.7166399999,11.084,-2.324
"3202",2012-03-30,28004.7165599999,10.712,-2.02
"3203",2012-03-30,28009.7164799999,10.709,-2.013
"3204",2012-03-30,28011.7833599999,10.719,-2.016
"3205",2012-03-30,28012.29984,10.657,-2.154
"3206",2012-03-30,28014.7166399999,11.11,-2.327
"3207",2012-03-31,28018.6999199999,11.162,-2.42
"3208",2012-03-31,28023.7166399999,11.172,-2.421
"3209",2012-03-31,28036.5165599998,10.673,-2.078
"3210",2012-03-31,28037.04984,10.711,-2.1
"3211",2012-03-31,28037.5665599999,10.765,-2.08
"3212",2012-03-31,28038.69984,11.166,-2.428
"3213",2012-04-01,28042.6999199999,11.162,-2.418
"3214",2012-04-01,28047.75,9.822,-3.391
"3215",2012-04-01,28052.73336,9.791,-3.534
"3216",2012-04-01,28055.41656,9.79,-3.525
"3217",2012-04-01,28056.4665599999,9.782,-3.511
"3218",2012-04-01,28056.9998399999,9.797,-3.501
"3219",2012-04-01,28057.7332799999,9.792,-3.494
"3220",2012-04-01,28062.7331999999,9.702,-3.863
"3221",2012-04-02,28066.6999199999,11.639,-3.633
"3222",2012-04-02,28071.69984,11.126,-3.74
"3223",2012-04-02,28076.7165599999,10.037,-4.503
"3224",2012-04-02,28081.6999199999,9.944,-4.302
"3225",2012-04-02,28085.5999199999,9.94,-4.308
"3226",2012-04-02,28086.69984,10.967,-3.897
"3227",2012-04-03,28090.6999199999,11.115,-3.729
"3228",2012-04-03,28095.7166399999,8.522,-2.471
"3229",2012-04-03,28100.73336,8.478,-2.523
"3230",2012-04-04,28114.6999199999,6.134,-1.371
"3231",2012-04-04,28119.69984,6.02,-1.001
"3232",2012-04-04,28124.73336,5.558,-1.158
"3233",2012-04-04,28129.7164799999,5.674,-1.136
"3234",2012-04-04,28134.7166399999,5.329,-0.306
"3235",2012-04-05,28138.6999199999,8.714,-1.255
"3236",2012-04-05,28143.69984,6.532,-0.982
"3237",2012-04-05,28153.6331999999,5.995,-0.882
"3238",2012-04-05,28154.14992,5.997,-0.885
"3239",2012-04-05,28155.1833599999,6.007,-0.896
"3240",2012-04-06,28162.6999199999,6.598,-0.773
"3241",2012-04-06,28167.7166399999,6.028,-0.932
"3242",2012-04-06,28172.7165599999,5.996,-0.884
"3243",2012-04-06,28174.9332,6.005,-0.882
"3244",2012-04-06,28175.4499199999,6.003,-0.89
"3245",2012-04-06,28175.9666399999,6.014,-0.88
"3246",2012-04-06,28176.4999199999,6.011,-0.895
"3247",2012-04-06,28177.7164799999,6.001,-0.878
"3248",2012-04-06,28182.69984,5.999,-0.891
"3249",2012-04-07,28186.6999199999,6.005,-0.886
"3250",2012-04-07,28189.5333599999,5.976,-0.826
"3251",2012-04-07,28190.04984,6.001,-0.862
"3252",2012-04-07,28190.56656,6.01,-0.89
"3253",2012-04-07,28191.7166399999,5.999,-0.882
"3254",2012-04-07,28206.7166399999,4.872,-1.994
"3255",2012-04-08,28210.7164799999,3.966,-1.41
"3256",2012-04-08,28215.7166399999,3.695,-1.392
"3257",2012-04-08,28230.7166399999,6.112,-0.736
"3258",2012-04-09,28234.7332799999,7.362,-2.051
"3259",2012-04-09,28239.69984,9.843,-3.431
"3260",2012-04-09,28244.7165599999,8.947,-3.724
"3261",2012-04-09,28248.3499199999,8.932,-3.685
"3262",2012-04-09,28249.38336,8.914,-3.695
"3263",2012-04-09,28249.88328,8.921,-3.698
"3264",2012-04-09,28254.69984,7.466,-1.594
"3265",2012-04-10,28258.6999199999,8.802,-0.585
"3266",2012-04-10,28263.69984,9.771,-1.315
"3267",2012-04-10,28275.0832799999,10.898,-0.721
"3268",2012-04-10,28275.5831999999,10.899,-0.724
"3269",2012-04-10,28278.69984,9.724,-2.343
"3270",2012-04-11,28282.6999199999,6.157,1.111
"3271",2012-04-11,28287.69984,6.093,0.994
"3272",2012-04-11,28297.7164799999,7.27,2.159
"3273",2012-04-11,28300.8333599999,7.022,2.008
"3274",2012-04-11,28301.3498399999,6.564,1.663
"3275",2012-04-11,28301.8499999999,6.253,1.257
"3276",2012-04-11,28302.3664799999,5.399,0.968
"3277",2012-04-12,28306.7164799999,1.897,0.221
"3278",2012-04-12,28311.7166399999,6.23,0.55
"3279",2012-04-12,28316.73336,6.792,0.965
"3280",2012-04-12,28321.6999199999,8.138,0.397
"3281",2012-04-12,28326.69984,6.434,1.131
"3282",2012-04-13,28330.6999199999,8.235,-1.913
"3283",2012-04-13,28335.7166399999,8.644,-1.041
"3284",2012-04-13,28339.38336,8.738,-0.986
"3285",2012-04-13,28339.8998399999,9.124,-0.976
"3286",2012-04-13,28340.4,9.346,-0.849
"3287",2012-04-13,28340.9164799998,9.336,-0.857
"3288",2012-04-13,28345.6999199999,10.673,-1.483
"3289",2012-04-13,28350.69984,11.171,-2.425
"3290",2012-04-14,28354.6999199999,11.176,-2.571
"3291",2012-04-14,28359.7331999999,10.775,-2.708
"3292",2012-04-14,28371.6664799998,10.428,-2.098
"3293",2012-04-14,28374.75,10.771,-2.697
"3294",2012-04-15,28378.6999199999,8.049,-0.457
"3295",2012-04-15,28383.7166399999,10.774,-2.71
"3296",2012-04-15,28388.7165599999,10.66,-1.911
"3297",2012-04-15,28393.5333599999,10.695,-2.036
"3298",2012-04-15,28394.56656,10.7,-2.041
"3299",2012-04-15,28398.69984,10.757,-2.693
"3300",2012-04-16,28402.7164799999,10.772,-2.71
"3301",2012-04-16,28416.4999199999,8.712,-2.656
"3302",2012-04-16,28417.7164799999,8.708,-2.653
"3303",2012-04-16,28422.7166399999,8.074,-2.267
"3304",2012-04-17,28426.6999199999,6.614,-1.042
"3305",2012-04-17,28431.7331999999,6.56,-0.611
"3306",2012-04-17,28436.7165599999,6.592,-0.677
"3307",2012-04-17,28441.7164799999,6.586,-0.681
"3308",2012-04-17,28442.9831999999,6.581,-0.639
"3309",2012-04-17,28443.5164799999,6.577,-0.635
"3310",2012-04-17,28444.0499999999,6.581,-0.637
"3311",2012-04-17,28444.54992,6.589,-0.64
"3312",2012-04-17,28446.7166399999,6.563,-0.621
"3313",2012-04-18,28450.7164799999,6.563,-0.623
"3314",2012-04-18,28455.7331999999,6.567,-0.622
"3315",2012-04-18,28465.6999199999,6.592,-0.626
"3316",2012-04-19,28474.7164799999,6.558,-0.618
"3317",2012-04-19,28479.7166399999,6.56,-0.626
"3318",2012-04-19,28494.7331999999,5.282,-1.309
"3319",2012-04-20,28498.7498399999,4.932,-1.139
"3320",2012-04-20,28508.7165599999,4.9,-1.415
"3321",2012-04-21,28522.6999199999,-0.682,-4.196
"3322",2012-04-21,28527.7331999999,-0.993,-2.102
"3323",2012-04-21,28532.73336,-0.424,-1.571
"3324",2012-04-21,28537.2165599999,-0.425,-1.57
"3325",2012-04-21,28538.8331999999,-0.508,-1.648
"3326",2012-04-22,28546.7164799999,1.93,-0.526
"3327",2012-04-22,28551.69984,2.14,-0.573
"3328",2012-04-22,28560.9499199999,2.706,-1.298
"3329",2012-04-22,28561.7332799999,2.709,-1.297
"3330",2012-04-22,28566.7166399999,4.077,-0.846
"3331",2012-04-23,28570.7164799999,1.94,-0.537
"3332",2012-04-23,28575.7166399999,1.224,-0.788
"3333",2012-04-23,28585.7164799999,-0.808,-1.005
"3334",2012-04-23,28590.7331999999,-0.916,-2.029
"3335",2012-04-24,28594.7164799999,-0.983,-2.176
"3336",2012-04-24,28597.6999199999,-0.978,-2.179
"3337",2012-04-24,28598.78328,-0.979,-2.183
"3338",2012-04-24,28599.2999999999,-0.983,-2.189
"3339",2012-04-24,28604.73336,-0.956,-2
"3340",2012-04-24,28607.5332,-0.953,-1.987
"3341",2012-04-24,28608.04992,-0.954,-1.987
"3342",2012-04-24,28608.54984,-0.953,-1.986
"3343",2012-04-24,28609.06656,-0.956,-1.993
"3344",2012-04-25,28618.6999199999,4.218,-1.629
"3345",2012-04-25,28623.7166399999,5.573,-1.49
"3346",2012-04-25,28628.7165599999,5.364,-1.908
"3347",2012-04-25,28633.7332799999,5.194,-0.715
"3348",2012-04-25,28638.3664799999,4.569,-1.142
"3349",2012-04-25,28638.8831999999,4.331,-1.049
"3350",2012-04-25,28639.38336,5.174,-0.562
"3351",2012-04-25,28639.91664,6.086,-0.321
"3352",2012-04-26,28642.7498399999,8.448,-2.307
"3353",2012-04-26,28647.7331999999,8.451,-2.302
"3354",2012-04-26,28652.7165599999,8.377,-2.321
"3355",2012-04-26,28656.54984,8.38,-2.339
"3356",2012-04-26,28657.0833599999,8.376,-2.333
"3357",2012-04-26,28657.6166399998,8.387,-2.315
"3358",2012-04-27,28666.7332799999,7.755,-3.511
"3359",2012-04-27,28671.7166399999,10.414,-4.959
"3360",2012-04-27,28681.7332799999,9.454,-4.973
"3361",2012-04-27,28686.7331999999,9.387,-4.845
"3362",2012-04-28,28690.6999199999,6.689,-1.193
"3363",2012-04-28,28695.7331999999,6.806,-1.771
"3364",2012-04-28,28705.7164799999,6.472,-2.034
"3365",2012-04-28,28710.69984,8.324,-2.97
"3366",2012-04-29,28714.7332799999,6.367,-1.2
"3367",2012-04-29,28719.7166399999,6.029,-2.69
"3368",2012-04-29,28729.7164799999,10.486,-6.3
"3369",2012-04-29,28734.69984,11.551,-4.723
"3370",2012-04-30,28738.7164799999,12.182,-8.51
"3371",2012-04-30,28743.7166399999,11.77,-7.509
"3372",2012-04-30,28748.73336,11.45,-9.844
"3373",2012-04-30,28753.7332799999,13.378,-9.487
"3374",2012-04-30,28758.69984,13.778,-9.882
"3375",2012-05-01,28762.7164799999,10.093,-6.777
"3376",2012-05-01,28767.69984,14.251,-10.411
"3377",2012-05-01,28772.7499199999,14.106,-10.492
"3378",2012-05-01,28777.7164799999,14.303,-10.429
"3379",2012-05-01,28782.69984,14.12,-10.117
"3380",2012-05-02,28786.7164799999,14.011,-10.602
"3381",2012-05-02,28791.7166399999,14.148,-10.559
"3382",2012-05-02,28798.66656,13.975,-10.641
"3383",2012-05-02,28799.1832799999,13.984,-10.638
"3384",2012-05-02,28800.1999199999,13.987,-10.652
"3385",2012-05-02,28801.7164799999,14.004,-10.651
"3386",2012-05-03,28820.7165599999,11.299,-9.793
"3387",2012-05-03,28825.7164799999,11.405,-9.824
"3388",2012-05-03,28830.7166399999,11.469,-9.741
"3389",2012-05-04,28839.7166399999,11.5,-9.801
"3390",2012-05-04,28849.7498399999,11.507,-9.578
"3391",2012-05-04,28854.69984,12.416,-7.308
"3392",2012-05-05,28876.39992,11.805,-8.04
"3393",2012-05-05,28876.9499999999,12.157,-7.544
"3394",2012-05-05,28877.4664799999,12.383,-7.36
"3395",2012-05-05,28878.7166399999,12.366,-7.219
"3396",2012-05-06,28882.6999199999,12.366,-7.23
"3397",2012-05-06,28887.69984,12.391,-7.36
"3398",2012-05-06,28892.73336,11.993,-7.663
"3399",2012-05-06,28897.6999199999,11.987,-7.675
"3400",2012-05-06,28902.7166399999,12.271,-7.101
"3401",2012-05-07,28906.6999199999,12.369,-7.232
"3402",2012-05-07,28921.7164799999,11.956,-7.74
"3403",2012-05-07,28926.69984,12.367,-7.229
"3404",2012-05-08,28935.7166399999,11.63,-7.841
"3405",2012-05-08,28939.9665599999,11.716,-7.846
"3406",2012-05-08,28940.4998399999,11.796,-7.964
"3407",2012-05-08,28945.7164799999,11.789,-7.967
"3408",2012-05-08,28947.06648,11.792,-7.964
"3409",2012-05-08,28947.6165599999,11.788,-7.958
"3410",2012-05-08,28948.1498399999,11.853,-7.987
"3411",2012-05-08,28948.6999199999,11.616,-8.336
"3412",2012-05-09,28954.7332799999,10.282,-7.863
"3413",2012-05-09,28959.7331999999,8.705,-8.316
"3414",2012-05-09,28969.1498399999,8.635,-8.642
"3415",2012-05-09,28970.1664799998,8.53,-8.777
"3416",2012-05-09,28970.6832,8.534,-8.768
"3417",2012-05-09,28974.7166399999,5.663,-7.968
"3418",2012-05-10,28978.7164799999,6.024,-7.906
"3419",2012-05-10,28998.7166399999,1.588,-6.872
"3420",2012-05-11,29002.6999199999,0.413,-6.256
"3421",2012-05-11,29007.7166399999,0.386,-6.234
"3422",2012-05-11,29012.7165599999,0.596,-6.556
"3423",2012-05-11,29022.7166399999,0.389,-6.281
"3424",2012-05-12,29026.6999199999,0.404,-6.271
"3425",2012-05-12,29036.7165599999,0.505,-6.596
"3426",2012-05-12,29042.56656,0.533,-6.604
"3427",2012-05-12,29046.7331999999,0.398,-6.272
"3428",2012-05-13,29050.7164799999,0.407,-6.264
"3429",2012-05-13,29058.0832799999,0.407,-6.271
"3430",2012-05-13,29058.6165599999,0.372,-6.298
"3431",2012-05-13,29059.1498399999,0.4,-6.286
"3432",2012-05-13,29059.66656,0.599,-6.59
"3433",2012-05-13,29060.73336,0.759,-6.695
"3434",2012-05-13,29067.4332,0.734,-6.707
"3435",2012-05-13,29068.4831999999,0.729,-6.72
"3436",2012-05-13,29070.7331999999,0.399,-6.268
"3437",2012-05-14,29074.7498399999,0.407,-6.254
"3438",2012-05-14,29079.7166399999,0.357,-6.577
"3439",2012-05-14,29089.3166399999,1.354,-6.995
"3440",2012-05-14,29089.8333599999,1.358,-7.003
"3441",2012-05-14,29090.8665599999,1.338,-7.012
"3442",2012-05-14,29095.7332799999,0.943,-6.921
"3443",2012-05-15,29099.6999999999,1.317,-8.353
"3444",2012-05-15,29104.7164799999,1.806,-9.085
"3445",2012-05-15,29114.6999999999,2.219,-10.184
"3446",2012-05-15,29116.44984,2.169,-9.994
"3447",2012-05-15,29116.9665599999,2.034,-9.775
"3448",2012-05-15,29117.4664799999,2.024,-9.758
"3449",2012-05-15,29117.9831999999,2.022,-9.755
"3450",2012-05-15,29119.6999199999,1.471,-10.046
"3451",2012-05-16,29123.7165599999,0.637,-10.021
"3452",2012-05-16,29128.7164799999,0.655,-9.915
"3453",2012-05-16,29133.7166399999,0.744,-9.332
"3454",2012-05-16,29140.7164799999,0.676,-9.392
"3455",2012-05-16,29141.2331999999,0.707,-9.737
